Date,Perc. of Positive Sentiment
2004-08-24,0.002003355203302859
2004-08-25,0.0020049812023266167
2004-08-26,0.0020066105349929586
2004-08-27,0.0020082432002513917
2004-08-28,0.002009879197047204
2004-08-29,0.002011518524327238
2004-08-30,0.002013161181035006
2004-08-31,0.002014807166110466
2004-09-01,0.0020164564784929118
2004-09-02,0.0020181091171186383
2004-09-03,0.002019765080924052
2004-09-04,0.002021424368840563
2004-09-05,0.002023086979799471
2004-09-06,0.0020247529127290775
2004-09-07,0.002026422166557129
2004-09-08,0.0020280947402062655
2004-09-09,0.0020297706326009024
2004-09-10,0.0020314498426597938
2004-09-11,0.0020331323693021375
2004-09-12,0.0020348182114438007
2004-09-13,0.0020365073680005397
2004-09-14,0.0020381998378827815
2004-09-15,0.0020398956200020635
2004-09-16,0.0020415947132661483
2004-09-17,0.002043297116579912
2004-09-18,0.0020450028288484523
2004-09-19,0.002046711848974647
2004-09-20,0.002048424175856489
2004-09-21,0.002050139808393525
2004-09-22,0.0020518587454809722
2004-09-23,0.002053580986012715
2004-09-24,0.0020553065288798633
2004-09-25,0.002057035372974414
2004-09-26,0.002058767517180482
2004-09-27,0.0020605029603872893
2004-09-28,0.002062241701475731
2004-09-29,0.002063983739329811
2004-09-30,0.002065729072827205
2004-10-01,0.002067477700845477
2004-10-02,0.002069229622262969
2004-10-03,0.0020709848359494742
2004-10-04,0.0020849332118675346
2004-10-05,0.0021029919766102356
2004-10-06,0.0021169439681280044
2004-10-07,0.0021186424298366147
2004-10-08,0.0021203441832703396
2004-10-09,0.0021261919955894992
2004-10-10,0.002127969820019393
2004-10-11,0.0021378972234172844
2004-10-12,0.0021518650775846915
2004-10-13,0.0022147345098798565
2004-10-14,0.002293759521330263
2004-10-15,0.002319970958460482
2004-10-16,0.0023258365025125016
2004-10-17,0.0023276363919558785
2004-10-18,0.0023497476327547506
2004-10-19,0.002355623861522549
2004-10-20,0.0023573966275173275
2004-10-21,0.0023673489604800757
2004-10-22,0.0023650610073383538
2004-10-23,0.0023668841986749234
2004-10-24,0.0023687113912598257
2004-10-25,0.0023705425838780325
2004-10-26,0.002404920504919472
2004-10-27,0.002431162998716152
2004-10-28,0.0024492729640354094
2004-10-29,0.0024673854735989265
2004-10-30,0.0024692356664643977
2004-10-31,0.0024710901044011635
2004-11-01,0.002493279033625506
2004-11-02,0.002507297782228135
2004-11-03,0.002533556093144984
2004-11-04,0.002547496502920632
2004-11-05,0.002565503042301076
2004-11-06,0.0025591700618903257
2004-11-07,0.002556947653794883
2004-11-08,0.002575048277487446
2004-11-09,0.002580877150851202
2004-11-10,0.002586709733844783
2004-11-11,0.002592673087340458
2004-11-12,0.002586325988757854
2004-11-13,0.0025922980532103734
2004-11-14,0.0026063988407002414
2004-11-15,0.002644786814498312
2004-11-16,0.0026710318458967874
2004-11-17,0.0026891567296206675
2004-11-18,0.0027276278236797458
2004-11-19,0.002737413733937988
2004-11-20,0.0027474711313871802
2004-11-21,0.002745266740824426
2004-11-22,0.0029051234130731407
2004-11-23,0.0029597432802472845
2004-11-24,0.0030143044683608178
2004-11-25,0.003040534734418343
2004-11-26,0.003062713949423146
2004-11-27,0.003072789189819014
2004-11-28,0.0031395424637142844
2004-11-29,0.0037280587681391975
2004-11-30,0.0037539146866976125
2004-12-01,0.003759815824452617
2004-12-02,0.0037775360383360823
2004-12-03,0.0037827726128787376
2004-12-04,0.003776577888577881
2004-12-05,0.0037906435979715436
2004-12-06,0.0038651475604697394
2004-12-07,0.0038910753718220947
2004-12-08,0.0038928559615805103
2004-12-09,0.003914691600031328
2004-12-10,0.003952856296055018
2004-12-11,0.0039670135580237575
2004-12-12,0.00396497999561507
2004-12-13,0.003979022887892092
2004-12-14,0.003980973843243363
2004-12-15,0.004011289884534142
2004-12-16,0.004033087216789744
2004-12-17,0.004051118296064415
2004-12-18,0.004040940305343299
2004-12-19,0.0040389641172901
2004-12-20,0.004048956392212921
2004-12-21,0.004046865412445921
2004-12-22,0.004036263958991593
2004-12-23,0.004034125299772651
2004-12-24,0.0040318642587897635
2004-12-25,0.004029939327670595
2004-12-26,0.004044137182890095
2004-12-27,0.004086271528966456
2004-12-28,0.004124707772021119
2004-12-29,0.004126841362905753
2004-12-30,0.004136968925353979
2004-12-31,0.004167300112433492
2005-01-01,0.0041768302604915375
2005-01-02,0.00416678630091627
2005-01-03,0.004197130362521562
2005-01-04,0.004239478854698775
2005-01-05,0.00430609751439448
2005-01-06,0.0043480850697646956
2005-01-07,0.004426453697985
2005-01-08,0.004444738190203412
2005-01-09,0.004459011133595148
2005-01-10,0.0044767291322385105
2005-01-11,0.004630828634362705
2005-01-12,0.004885434847727965
2005-01-13,0.005159257930514083
2005-01-14,0.005180930375235926
2005-01-15,0.005211201391071563
2005-01-16,0.005233388827974084
2005-01-17,0.005267589128013284
2005-01-18,0.005309537318068158
2005-01-19,0.005331569574248851
2005-01-20,0.0053205790298238576
2005-01-21,0.005361922850835477
2005-01-22,0.005376235888427949
2005-01-23,0.0053984654506361585
2005-01-24,0.005440419044794753
2005-01-25,0.005446591722020555
2005-01-26,0.005484998780078576
2005-01-27,0.005494830328906519
2005-01-28,0.005497305878175762
2005-01-29,0.0054997934261936665
2005-01-30,0.005502292970690714
2005-01-31,0.005504804509390171
2005-02-01,0.005507328040006421
2005-02-02,0.005509863560245187
2005-02-03,0.005512411067797318
2005-02-04,0.005514970560350552
2005-02-05,0.005517542035580303
2005-02-06,0.005520125491147998
2005-02-07,0.005522720924713509
2005-02-08,0.005525328333919721
2005-02-09,0.005527947716404413
2005-02-10,0.00553057906979304
2005-02-11,0.005533222391703063
2005-02-12,0.0055358776797405085
2005-02-13,0.005538544931504852
2005-02-14,0.005553111131276878
2005-02-15,0.005555801996027232
2005-02-16,0.005558504850043278
2005-02-17,0.005561219690881525
2005-02-18,0.005563946516089269
2005-02-19,0.005566685323201703
2005-02-20,0.005569436109746473
2005-02-21,0.005572198873242562
2005-02-22,0.005574883603549963
2005-02-23,0.005577670270011437
2005-02-24,0.005580468905473479
2005-02-25,0.005583279507413663
2005-02-26,0.005586102073302901
2005-02-27,0.005588936600599004
2005-02-28,0.005591783086749458
2005-03-01,0.005594641529196975
2005-03-02,0.005597511925370835
2005-03-03,0.00560438459294943
2005-03-04,0.005607278795091486
2005-03-05,0.0056101849542704585
2005-03-06,0.005613103067878655
2005-03-07,0.005616033133295839
2005-03-08,0.005618975147895999
2005-03-09,0.0056219291090386925
2005-03-10,0.005624895014076037
2005-03-11,0.005643830280665729
2005-03-12,0.0056468196805954385
2005-03-13,0.005649821060726201
2005-03-14,0.005652834418367281
2005-03-15,0.005655859750819503
2005-03-16,0.005658897055375922
2005-03-17,0.005661946329316048
2005-03-18,0.005665007569915503
2005-03-19,0.005668080774434148
2005-03-20,0.005671165940126621
2005-03-21,0.005674263064235907
2005-03-22,0.005677372143995663
2005-03-23,0.005680493176629442
2005-03-24,0.005683626159352473
2005-03-25,0.005686771089369991
2005-03-26,0.0056899279638782385
2005-03-27,0.0056930967800613574
2005-03-28,0.005720201084699061
2005-03-29,0.005723393166643387
2005-03-30,0.005734570820709828
2005-03-31,0.005737786694737013
2005-04-01,0.005741014584779491
2005-04-02,0.005744254487959011
2005-04-03,0.00574750640138777
2005-04-04,0.005750770322166088
2005-04-05,0.005754046247388955
2005-04-06,0.005757334174139039
2005-04-07,0.005760634099490125
2005-04-08,0.005763946020506006
2005-04-09,0.005767269934240815
2005-04-10,0.005770605837740139
2005-04-11,0.005773953728038239
2005-04-12,0.0057773136021613825
2005-04-13,0.005780685457125845
2005-04-14,0.005750331843834222
2005-04-15,0.0057537274477053035
2005-04-16,0.005757134925884366
2005-04-17,0.005760554275349827
2005-04-18,0.005763985493069335
2005-04-19,0.005767428576000544
2005-04-20,0.005770883521090675
2005-04-21,0.005774350325279731
2005-04-22,0.005777828985498501
2005-04-23,0.005785302759232169
2005-04-24,0.0057888050126923
2005-04-25,0.005792319123970491
2005-04-26,0.005795845089958673
2005-04-27,0.005799382907537454
2005-04-28,0.005802932573579556
2005-04-29,0.0058064940849453794
2005-04-30,0.005810067438487221
2005-05-01,0.005813652631051158
2005-05-02,0.005817249659469947
2005-05-03,0.005820858520566463
2005-05-04,0.005824479211157141
2005-05-05,0.005828111728044871
2005-05-06,0.005831756068029548
2005-05-07,0.005835412227895187
2005-05-08,0.005839080204420366
2005-05-09,0.005842759994370339
2005-05-10,0.005862281531093472
2005-05-11,0.005865984421131953
2005-05-12,0.00586969915860891
2005-05-13,0.005873425740247296
2005-05-14,0.005877164162766624
2005-05-15,0.005880914422872308
2005-05-16,0.005884676517262544
2005-05-17,0.005888450442625093
2005-05-18,0.005896216097652229
2005-05-19,0.005895938799766909
2005-05-20,0.005899748150154593
2005-05-21,0.0059035693177182935
2005-05-22,0.005907402299100362
2005-05-23,0.005911247090930494
2005-05-24,0.0059151036898321685
2005-05-25,0.005918972092416652
2005-05-26,0.00592285229528744
2005-05-27,0.005938488979400636
2005-05-28,0.00595432692649045
2005-05-29,0.005962219656728052
2005-05-30,0.005974101631016082
2005-05-31,0.005981824619348597
2005-06-01,0.005989269387387863
2005-06-02,0.005988482530731143
2005-06-03,0.00586112760233215
2005-06-04,0.0058808250993470645
2005-06-05,0.005916237792194523
2005-06-06,0.006176529689714383
2005-06-07,0.006226955345929541
2005-06-08,0.00626576772345
2005-06-09,0.0063172786544331005
2005-06-10,0.006324573492768826
2005-06-11,0.006336452976427709
2005-06-12,0.00633218461718299
2005-06-13,0.006343273072503486
2005-06-14,0.006358944546330014
2005-06-15,0.0064026643496424285
2005-06-16,0.006426480719109895
2005-06-17,0.006422375779624567
2005-06-18,0.006422450981745209
2005-06-19,0.0064384838359857754
2005-06-20,0.006450361163519824
2005-06-21,0.006474128003434387
2005-06-22,0.006509570337112192
2005-06-23,0.006541267246900517
2005-06-24,0.006564740191709384
2005-06-25,0.006572921415611277
2005-06-26,0.006581115423338835
2005-06-27,0.0065232922447777675
2005-06-28,0.0066217292337164
2005-06-29,0.006636905341362742
2005-06-30,0.006708161123987644
2005-07-01,0.006743957549819712
2005-07-02,0.006763959527201768
2005-07-03,0.006768172535900341
2005-07-04,0.006780298539155738
2005-07-05,0.006863406131199623
2005-07-06,0.0068906799467728375
2005-07-07,0.006934297282704893
2005-07-08,0.0069663029665896214
2005-07-09,0.006970588039858061
2005-07-10,0.006982777598828704
2005-07-11,0.007014591543885951
2005-07-12,0.007058356656092779
2005-07-13,0.00719952614441266
2005-07-14,0.007678857368575098
2005-07-15,0.007757639152013218
2005-07-16,0.007766038631550121
2005-07-17,0.007789925568875367
2005-07-18,0.007900253740512175
2005-07-19,0.008002813537396958
2005-07-20,0.008030637507518867
2005-07-21,0.00805860104441114
2005-07-22,0.008098220067240702
2005-07-23,0.00811456388365872
2005-07-24,0.008114969927050186
2005-07-25,0.008166131074993532
2005-07-26,0.008197552301394295
2005-07-27,0.008229242992272678
2005-07-28,0.008228399848871137
2005-07-29,0.008211635598453504
2005-07-30,0.008223896745703452
2005-07-31,0.008240223107176092
2005-08-01,0.008240103874263993
2005-08-02,0.00829145191463343
2005-08-03,0.008323352536336648
2005-08-04,0.008452861279694246
2005-08-05,0.008472754301121155
2005-08-06,0.008477549640788395
2005-08-07,0.008494100861492826
2005-08-08,0.00856529835648756
2005-08-09,0.008573508936732144
2005-08-10,0.008593740655334692
2005-08-11,0.008622080832330847
2005-08-12,0.0086222444909555
2005-08-13,0.008630930721504337
2005-08-14,0.008635587904935682
2005-08-15,0.008733912546569633
2005-08-16,0.008749066133367456
2005-08-17,0.008792823087480417
2005-08-18,0.008812739269473568
2005-08-19,0.008804920830632779
2005-08-20,0.0088137172240218
2005-08-21,0.008814584136617398
2005-08-22,0.008835125557631995
2005-08-23,0.008867530710665372
2005-08-24,0.008907469457569706
2005-08-25,0.008939756641680119
2005-08-26,0.008975671157945952
2005-08-27,0.009012023817600912
2005-08-28,0.00902846355675646
2005-08-29,0.009068452333765187
2005-08-30,0.009122879257041139
2005-08-31,0.009138195749925693
2005-09-01,0.009162767333981914
2005-09-02,0.009183313728306386
2005-09-03,0.009200127588089413
2005-09-04,0.009205277191794536
2005-09-05,0.009245485698120448
2005-09-06,0.009273732751978958
2005-09-07,0.00944534114896578
2005-09-08,0.009597525640409721
2005-09-09,0.009629643902059448
2005-09-10,0.009646693246503468
2005-09-11,0.00966764587565161
2005-09-12,0.009719226765780076
2005-09-13,0.009731673473726388
2005-09-14,0.009779541778890732
2005-09-15,0.009827727619896809
2005-09-16,0.009840529339837367
2005-09-17,0.009845900550028763
2005-09-18,0.009866812821749948
2005-09-19,0.009934450512103954
2005-09-20,0.00995942864771715
2005-09-21,0.009965033709535942
2005-09-22,0.009970659500227463
2005-09-23,0.009976306013438574
2005-09-24,0.009981973242792375
2005-09-25,0.009987661181894536
2005-09-26,0.009993369824325526
2005-09-27,0.009999099163647607
2005-09-28,0.009976445095718156
2005-09-29,0.009982216287443113
2005-09-30,0.009988008076666333
2005-10-01,0.009993820456871583
2005-10-02,0.00999965342152187
2005-10-03,0.010005506964058442
2005-10-04,0.010011381077901782
2005-10-05,0.010017275756454613
2005-10-06,0.010023190993096232
2005-10-07,0.010029126781185616
2005-10-08,0.010035083114062315
2005-10-09,0.010041059985046119
2005-10-10,0.010047057387432501
2005-10-11,0.010053075314500504
2005-10-12,0.010059113759507077
2005-10-13,0.010065172715687964
2005-10-14,0.010071252176259482
2005-10-15,0.010073318775559614
2005-10-16,0.01007943930859101
2005-10-17,0.010085580314229792
2005-10-18,0.010091741785610342
2005-10-19,0.010097923715848611
2005-10-20,0.010104126098039345
2005-10-21,0.010110348925254864
2005-10-22,0.010116592190549722
2005-10-23,0.01012285588695816
2005-10-24,0.010129140007493986
2005-10-25,0.01013544454514681
2005-10-26,0.010141769492892472
2005-10-27,0.01014811484368039
2005-10-28,0.010154480590445658
2005-10-29,0.010160866726098061
2005-10-30,0.010167273243531283
2005-10-31,0.010173700135615804
2005-11-01,0.01019159865628505
2005-11-02,0.010198065626733754
2005-11-03,0.010204552981201043
2005-11-04,0.010211060712473241
2005-11-05,0.010217588813314804
2005-11-06,0.0102241372764732
2005-11-07,0.01023070609467358
2005-11-08,0.010237295260622448
2005-11-09,0.010243904767004208
2005-11-10,0.010250534606486172
2005-11-11,0.01025718477171167
2005-11-12,0.010263855255308818
2005-11-13,0.010270546049881646
2005-11-14,0.010277257148016194
2005-11-15,0.010283988542278188
2005-11-16,0.010290740225212813
2005-11-17,0.010297512189347269
2005-11-18,0.010304304427185551
2005-11-19,0.010311116931216224
2005-11-20,0.010317949693902762
2005-11-21,0.010324802707693204
2005-11-22,0.010331675965012388
2005-11-23,0.010338569458269609
2005-11-24,0.010345483179848847
2005-11-25,0.010352417122117985
2005-11-26,0.010359371277426033
2005-11-27,0.01036634563809924
2005-11-28,0.010373340196445202
2005-11-29,0.010380354944751868
2005-11-30,0.010387389875288311
2005-12-01,0.01039444498030262
2005-12-02,0.010401520252023788
2005-12-03,0.010408615682662936
2005-12-04,0.010415731264408312
2005-12-05,0.01043043001671018
2005-12-06,0.010437585367814695
2005-12-07,0.010444760866778036
2005-12-08,0.010451956505705406
2005-12-09,0.010459172276687134
2005-12-10,0.010466408171790786
2005-12-11,0.010473664183065057
2005-12-12,0.010480940302540542
2005-12-13,0.010488236522226413
2005-12-14,0.010499414636484183
2005-12-15,0.010506750826804523
2005-12-16,0.01051410710377787
2005-12-17,0.010521483459334457
2005-12-18,0.010528879885384534
2005-12-19,0.010536296373823362
2005-12-20,0.010543732916520887
2005-12-21,0.010551189505332181
2005-12-22,0.01055866613208789
2005-12-23,0.010566162788606115
2005-12-24,0.010573679466681307
2005-12-25,0.010581216158087603
2005-12-26,0.010588772854583928
2005-12-27,0.010596349547907336
2005-12-28,0.01060394622977523
2005-12-29,0.010611562891888027
2005-12-30,0.010619199525925271
2005-12-31,0.010634572228936712
2006-01-01,0.01064224835355565
2006-01-02,0.010649944446066595
2006-01-03,0.010657660498070598
2006-01-04,0.010665396501149171
2006-01-05,0.01067315244686351
2006-01-06,0.010680928326755379
2006-01-07,0.010688724132351002
2006-01-08,0.010696539855152842
2006-01-09,0.010700350804497605
2006-01-10,0.010708206437714085
2006-01-11,0.010716081951248069
2006-01-12,0.010723977336530521
2006-01-13,0.010731892584973202
2006-01-14,0.01073982768796633
2006-01-15,0.01074778263688192
2006-01-16,0.010755757423075996
2006-01-17,0.01076188683554169
2006-01-18,0.010788260568949104
2006-01-19,0.01081677364453082
2006-01-20,0.010878341589226403
2006-01-21,0.010877337175661417
2006-01-22,0.010903960331264395
2006-01-23,0.010980922551261707
2006-01-24,0.011045301343616032
2006-01-25,0.011167099717188989
2006-01-26,0.011212580147412998
2006-01-27,0.011238519282064985
2006-01-28,0.011269721683051959
2006-01-29,0.011297103044710988
2006-01-30,0.011354833915390716
2006-01-31,0.01138902069636516
2006-02-01,0.011427230267573085
2006-02-02,0.011438975746596913
2006-02-03,0.011447087650555798
2006-02-04,0.011474384051886832
2006-02-05,0.01150187734452146
2006-02-06,0.011528845356988393
2006-02-07,0.011555103297276825
2006-02-08,0.011589577002643181
2006-02-09,0.011597259909346791
2006-02-10,0.011589285163684293
2006-02-11,0.011605030664940563
2006-02-12,0.011620977446792025
2006-02-13,0.011651704896142534
2006-02-14,0.011662948053024147
2006-02-15,0.011685869735417187
2006-02-16,0.011717006448780487
2006-02-17,0.01170079784824829
2006-02-18,0.011696820488523718
2006-02-19,0.01170124599468969
2006-02-20,0.011721352852758105
2006-02-21,0.011733833295157314
2006-02-22,0.011742511835169944
2006-02-23,0.011781604553491754
2006-02-24,0.011816888519958102
2006-02-25,0.011813609270028835
2006-02-26,0.011814358220793575
2006-02-27,0.011865161081982767
2006-02-28,0.011922490870328262
2006-03-01,0.011949277132671021
2006-03-02,0.011965374700441234
2006-03-03,0.011984933250245189
2006-03-04,0.011993624369752709
2006-03-05,0.012010156007662864
2006-03-06,0.012026519944658864
2006-03-07,0.012035273998185825
2006-03-08,0.012055304552642698
2006-03-09,0.012082981056506958
2006-03-10,0.012087227240774823
2006-03-11,0.012100065883243416
2006-03-12,0.01211654882151858
2006-03-13,0.012152301195155313
2006-03-14,0.012167681265546682
2006-03-15,0.012187460004131512
2006-03-16,0.012222685379867926
2006-03-17,0.0122583057355522
2006-03-18,0.012259282237279678
2006-03-19,0.012279896787118272
2006-03-20,0.012283957353211639
2006-03-21,0.012280233853591005
2006-03-22,0.01232962526517356
2006-03-23,0.01234193152897356
2006-03-24,0.01237269971647137
2006-03-25,0.012393229014185159
2006-03-26,0.012444393198422388
2006-03-27,0.012456964545441096
2006-03-28,0.012453184330599165
2006-03-29,0.012429066882230222
2006-03-30,0.012428944912938777
2006-03-31,0.01243342006379955
2006-04-01,0.012442103376792968
2006-04-02,0.01246259093273816
2006-04-03,0.012494490178578177
2006-04-04,0.012522997246233625
2006-04-05,0.012695352390614478
2006-04-06,0.012768795752559514
2006-04-07,0.012796729012569119
2006-04-08,0.012824877736730467
2006-04-09,0.012826507179256486
2006-04-10,0.012835341895113483
2006-04-11,0.012875318064621388
2006-04-12,0.012880402901200405
2006-04-13,0.012896876786203104
2006-04-14,0.012910385032930294
2006-04-15,0.012939067218029288
2006-04-16,0.012940852603739006
2006-04-17,0.012946448638828767
2006-04-18,0.012959842715275727
2006-04-19,0.012987596115846545
2006-04-20,0.013080110112327237
2006-04-21,0.01308896035869378
2006-04-22,0.013098442740674954
2006-04-23,0.013112137769481613
2006-04-24,0.01310970511909093
2006-04-25,0.013122629174830758
2006-04-26,0.013143340887737498
2006-04-27,0.013172042000827555
2006-04-28,0.013185434683215647
2006-04-29,0.013191493596111825
2006-04-30,0.013201560371495002
2006-05-01,0.013191727101890649
2006-05-02,0.013227882670746705
2006-05-03,0.013282940973699642
2006-05-04,0.01329309331439299
2006-05-05,0.013337259934232515
2006-05-06,0.013358783972702737
2006-05-07,0.013376552992732993
2006-05-08,0.013399814844551439
2006-05-09,0.01343188649774485
2006-05-10,0.013468371294567016
2006-05-11,0.013478463873441093
2006-05-12,0.013491933024389335
2006-05-13,0.013528681478185978
2006-05-14,0.01354659151383919
2006-05-15,0.013560332084775584
2006-05-16,0.013574094290073613
2006-05-17,0.013583897853191362
2006-05-18,0.0136054527725753
2006-05-19,0.013619701504002935
2006-05-20,0.013630204153243675
2006-05-21,0.013648266231685136
2006-05-22,0.013662370523379819
2006-05-23,0.013672729468559908
2006-05-24,0.013697966609874102
2006-05-25,0.013712348282641784
2006-05-26,0.013726752374439988
2006-05-27,0.013737413163357304
2006-05-28,0.013744118653846726
2006-05-29,0.013754825665592718
2006-05-30,0.0137536218536225
2006-05-31,0.013764375284397223
2006-06-01,0.013793758780335508
2006-06-02,0.013808320106848626
2006-06-03,0.013822903765651207
2006-06-04,0.013833746854537088
2006-06-05,0.013848375516483546
2006-06-06,0.013866788673843722
2006-06-07,0.013877699771442709
2006-06-08,0.013899703136006969
2006-06-09,0.013910659106235013
2006-06-10,0.013921638043408513
2006-06-11,0.013936400329832344
2006-06-12,0.013943449038457678
2006-06-13,0.013962016060328653
2006-06-14,0.013969110515231198
2006-06-15,0.013983962515684567
2006-06-16,0.013990670175737296
2006-06-17,0.014005566706246309
2006-06-18,0.014028001009117719
2006-06-19,0.014050021307071336
2006-06-20,0.014076252629352415
2006-06-21,0.014091235054119133
2006-06-22,0.014102483839288582
2006-06-23,0.01410978177676181
2006-06-24,0.014117102968463247
2006-06-25,0.014124447390232775
2006-06-26,0.014135788158191942
2006-06-27,0.014154660404286368
2006-06-28,0.014177307812128781
2006-06-29,0.01419622234438378
2006-06-30,0.014186913427494341
2006-07-01,0.01419836626937021
2006-07-02,0.014213594055086043
2006-07-03,0.014225092122547744
2006-07-04,0.014228670249993747
2006-07-05,0.014243525307274463
2006-07-06,0.01425465095354006
2006-07-07,0.014265798664651608
2006-07-08,0.014277409305851418
2006-07-09,0.014289042616329573
2006-07-10,0.014300477804810585
2006-07-11,0.014307965610962037
2006-07-12,0.014319445621049365
2006-07-13,0.01431110248718448
2006-07-14,0.014306974492526603
2006-07-15,0.01431874422136381
2006-07-16,0.014326568209593549
2006-07-17,0.014338161753004064
2006-07-18,0.014357491461055805
2006-07-19,0.014380144196693645
2006-07-20,0.01441801776642826
2006-07-21,0.014451938293880695
2006-07-22,0.014471122743911491
2006-07-23,0.014486584491976262
2006-07-24,0.014498324852205036
2006-07-25,0.01451779592833935
2006-07-26,0.014529580057736413
2006-07-27,0.014537196571869693
2006-07-28,0.014545283907578144
2006-07-29,0.014560875728905742
2006-07-30,0.014576713470623281
2006-07-31,0.014607532451473615
2006-08-01,0.01463089075094881
2006-08-02,0.014638862466242908
2006-08-03,0.014684465047420048
2006-08-04,0.014672885621826781
2006-08-05,0.014684660308849962
2006-08-06,0.0146969094361723
2006-08-07,0.014727182649321158
2006-08-08,0.014757698081566129
2006-08-09,0.014777480285960487
2006-08-10,0.014789131425236857
2006-08-11,0.014781451314876182
2006-08-12,0.014781946656439948
2006-08-13,0.014790387691025475
2006-08-14,0.01480281222725699
2006-08-15,0.014814575256527629
2006-08-16,0.01481516332055699
2006-08-17,0.014838850007755755
2006-08-18,0.014851134234906804
2006-08-19,0.014863668994005486
2006-08-20,0.0148683073439414
2006-08-21,0.01488065805735872
2006-08-22,0.01489698946803153
2006-08-23,0.014923612425032595
2006-08-24,0.014939295577398481
2006-08-25,0.014954539102556175
2006-08-26,0.014963037500153042
2006-08-27,0.014979472463823806
2006-08-28,0.014988014941930805
2006-08-29,0.015011714601635306
2006-08-30,0.015034509179391198
2006-08-31,0.015043346235144028
2006-09-01,0.015063379102566832
2006-09-02,0.015079244854851792
2006-09-03,0.015099549411414448
2006-09-04,0.015096609047658638
2006-09-05,0.015113001603487386
2006-09-06,0.01512592515262523
2006-09-07,0.015138638346115063
2006-09-08,0.01515160580300523
2006-09-09,0.015164595281382365
2006-09-10,0.015177606765679585
2006-09-11,0.015190640240313469
2006-09-12,0.01519136974691504
2006-09-13,0.01520444727374215
2006-09-14,0.015224984955423015
2006-09-15,0.01523810558537586
2006-09-16,0.015254966440740203
2006-09-17,0.015268130499280774
2006-09-18,0.01528084764305726
2006-09-19,0.015294055063960199
2006-09-20,0.015311001062390694
2006-09-21,0.015320300477747462
2006-09-22,0.015333573201430362
2006-09-23,0.015346867719090107
2006-09-24,0.015360184014857392
2006-09-25,0.015373522072836043
2006-09-26,0.015382931473503336
2006-09-27,0.015396313174920517
2006-09-28,0.015424098635801298
2006-09-29,0.015437521921257358
2006-09-30,0.015450730139542457
2006-10-01,0.015467908960991261
2006-10-02,0.015477210527364726
2006-10-03,0.015490719992603652
2006-10-04,0.015464767451707107
2006-10-05,0.015478321875587397
2006-10-06,0.015491897799881249
2006-10-07,0.01550549520844502
2006-10-08,0.015519114085110974
2006-10-09,0.01552880725707928
2006-10-10,0.0155461781300259
2006-10-11,0.015559861109641804
2006-10-12,0.015573565491541097
2006-10-13,0.015587291259454128
2006-10-14,0.01560103839709115
2006-10-15,0.015614806888144095
2006-10-16,0.01562859671628336
2006-10-17,0.015649820385358892
2006-10-18,0.01566365210390941
2006-10-19,0.015705945418957756
2006-10-20,0.01572352014185574
2006-10-21,0.01574087462660434
2006-10-22,0.015754786782443353
2006-10-23,0.015772423310730588
2006-10-24,0.01578637775297609
2006-10-25,0.01580011188931718
2006-10-26,0.015814108745510702
2006-10-27,0.01582812688121915
2006-10-28,0.015842166279830705
2006-10-29,0.01585622692471156
2006-10-30,0.015870308799206256
2006-10-31,0.01588416909199719
2006-11-01,0.015901992645679375
2006-11-02,0.015916137534221608
2006-11-03,0.015930303594620332
2006-11-04,0.015944490810117173
2006-11-05,0.01595869916394077
2006-11-06,0.015972928639292117
2006-11-07,0.015986934985881662
2006-11-08,0.016001206453628458
2006-11-09,0.016019195288437427
2006-11-10,0.01603350849976093
2006-11-11,0.016047842757391684
2006-11-12,0.016062198044413445
2006-11-13,0.01607263416092719
2006-11-14,0.016087031635978022
2006-11-15,0.016112285695183082
2006-11-16,0.016122784240168997
2006-11-17,0.01614462922159343
2006-11-18,0.016159108574075653
2006-11-19,0.016173608864110678
2006-11-20,0.016188130074619278
2006-11-21,0.01620193048263452
2006-11-22,0.01621649287142013
2006-11-23,0.01623107612642327
2006-11-24,0.01624568023048678
2006-11-25,0.016263994688020644
2006-11-26,0.01627864005047641
2006-11-27,0.016293306220391823
2006-11-28,0.01630799318053322
2006-11-29,0.01632270091364263
2006-11-30,0.01633349279313312
2006-12-01,0.01634824220508424
2006-12-02,0.0163666990292074
2006-12-03,0.01638148945219564
2006-12-04,0.016396300560624577
2006-12-05,0.016411132337127432
2006-12-06,0.016429669818433967
2006-12-07,0.01644454248490912
2006-12-08,0.016459435777229636
2006-12-09,0.01647434967795225
2006-12-10,0.016489284169612373
2006-12-11,0.016504239234730766
2006-12-12,0.016522897450409246
2006-12-13,0.01653789321278354
2006-12-14,0.01654897565261637
2006-12-15,0.01656401264781704
2006-12-16,0.016579070127822892
2006-12-17,0.01659414807504689
2006-12-18,0.01660874068980056
2006-12-19,0.016623859097448235
2006-12-20,0.01663899791749124
2006-12-21,0.016654157132266034
2006-12-22,0.0166693367240901
2006-12-23,0.016688214652561872
2006-12-24,0.016703434542513773
2006-12-25,0.016726028919608726
2006-12-26,0.016741288651803243
2006-12-27,0.01675263758411427
2006-12-28,0.01670847316986024
2006-12-29,0.01675636222553256
2006-12-30,0.016763588037141952
2006-12-31,0.016782111083927576
2007-01-01,0.016801163196420554
2007-01-02,0.01681212222713968
2007-01-03,0.016815501215978745
2007-01-04,0.016826501053515353
2007-01-05,0.01684930217186098
2007-01-06,0.016871608666805704
2007-01-07,0.016901785268038316
2007-01-08,0.01694221306245902
