Date,Perc. of Positive Sentiment
2004-11-12,0.5025863259887579
2004-11-13,0.5025922980532104
2004-11-14,0.5026063988407002
2004-11-15,0.5026447868144983
2004-11-16,0.5026710318458968
2004-11-17,0.5026891567296207
2004-11-18,0.5027276278236797
2004-11-19,0.502737413733938
2004-11-20,0.5027474711313872
2004-11-21,0.5027452667408244
2004-11-22,0.5029051234130731
2004-11-23,0.5029597432802473
2004-11-24,0.5030143044683608
2004-11-25,0.5030405347344183
2004-11-26,0.5030627139494231
2004-11-27,0.503072789189819
2004-11-28,0.5031395424637143
2004-11-29,0.5037280587681392
2004-11-30,0.5037539146866976
2004-12-01,0.5037598158244526
2004-12-02,0.5037775360383361
2004-12-03,0.5037827726128787
2004-12-04,0.5037765778885779
2004-12-05,0.5037906435979715
2004-12-06,0.5038651475604697
2004-12-07,0.5038910753718221
2004-12-08,0.5038928559615805
2004-12-09,0.5039146916000313
2004-12-10,0.503952856296055
2004-12-11,0.5039670135580238
2004-12-12,0.5039649799956151
2004-12-13,0.5039790228878921
2004-12-14,0.5039809738432434
2004-12-15,0.5040112898845341
2004-12-16,0.5040330872167897
2004-12-17,0.5040511182960644
2004-12-18,0.5040409403053433
2004-12-19,0.5040389641172901
2004-12-20,0.5040489563922129
2004-12-21,0.5040468654124459
2004-12-22,0.5040362639589916
2004-12-23,0.5040341252997727
2004-12-24,0.5040318642587898
2004-12-25,0.5040299393276706
2004-12-26,0.5040441371828901
2004-12-27,0.5040862715289665
2004-12-28,0.5041247077720211
2004-12-29,0.5041268413629058
2004-12-30,0.504136968925354
2004-12-31,0.5041673001124335
2005-01-01,0.5041768302604915
2005-01-02,0.5041667863009163
2005-01-03,0.5041971303625216
2005-01-04,0.5042394788546988
2005-01-05,0.5043060975143945
2005-01-06,0.5043480850697647
2005-01-07,0.504426453697985
2005-01-08,0.5044447381902034
2005-01-09,0.5044590111335951
2005-01-10,0.5044767291322385
2005-01-11,0.5046308286343627
2005-01-12,0.504885434847728
2005-01-13,0.5051592579305141
2005-01-14,0.5051809303752359
2005-01-15,0.5052112013910716
2005-01-16,0.5052333888279741
2005-01-17,0.5052675891280133
2005-01-18,0.5053095373180682
2005-01-19,0.5053315695742489
2005-01-20,0.5053205790298239
2005-01-21,0.5053619228508355
2005-01-22,0.505376235888428
2005-01-23,0.5053984654506362
2005-01-24,0.5054404190447948
2005-01-25,0.5054465917220206
2005-01-26,0.5054849987800786
2005-01-27,0.5054948303289065
2005-01-28,0.5054973058781758
2005-01-29,0.5054997934261937
2005-01-30,0.5055022929706907
2005-01-31,0.5055048045093902
2005-02-01,0.5055073280400064
2005-02-02,0.5055098635602452
2005-02-03,0.5055124110677973
2005-02-04,0.5055149705603506
2005-02-05,0.5055175420355803
2005-02-06,0.505520125491148
2005-02-07,0.5055227209247135
2005-02-08,0.5055253283339197
2005-02-09,0.5055279477164044
2005-02-10,0.505530579069793
2005-02-11,0.5055332223917031
2005-02-12,0.5055358776797405
2005-02-13,0.5055385449315049
2005-02-14,0.5055531111312769
2005-02-15,0.5055558019960272
2005-02-16,0.5055585048500433
2005-02-17,0.5055612196908815
2005-02-18,0.5055639465160893
2005-02-19,0.5055666853232017
2005-02-20,0.5055694361097465
2005-02-21,0.5055721988732426
2005-02-22,0.50557488360355
2005-02-23,0.5055776702700114
2005-02-24,0.5055804689054735
2005-02-25,0.5055832795074137
2005-02-26,0.5055861020733029
2005-02-27,0.505588936600599
2005-02-28,0.5055917830867495
2005-03-01,0.505594641529197
2005-03-02,0.5055975119253708
2005-03-03,0.5056043845929494
2005-03-04,0.5056072787950915
2005-03-05,0.5056101849542705
2005-03-06,0.5056131030678787
2005-03-07,0.5056160331332958
2005-03-08,0.505618975147896
2005-03-09,0.5056219291090387
2005-03-10,0.505624895014076
2005-03-11,0.5056438302806657
2005-03-12,0.5056468196805954
2005-03-13,0.5056498210607262
2005-03-14,0.5056528344183673
2005-03-15,0.5056558597508195
2005-03-16,0.5056588970553759
2005-03-17,0.505661946329316
2005-03-18,0.5056650075699155
2005-03-19,0.5056680807744341
2005-03-20,0.5056711659401266
2005-03-21,0.5056742630642359
2005-03-22,0.5056773721439957
2005-03-23,0.5056804931766294
2005-03-24,0.5056836261593525
2005-03-25,0.50568677108937
2005-03-26,0.5056899279638782
2005-03-27,0.5056930967800614
2005-03-28,0.5057202010846991
2005-03-29,0.5057233931666434
2005-03-30,0.5057345708207098
2005-03-31,0.505737786694737
2005-04-01,0.5057410145847795
2005-04-02,0.505744254487959
2005-04-03,0.5057475064013878
2005-04-04,0.5057507703221661
2005-04-05,0.505754046247389
2005-04-06,0.505757334174139
2005-04-07,0.5057606340994901
2005-04-08,0.505763946020506
2005-04-09,0.5057672699342408
2005-04-10,0.5057706058377401
2005-04-11,0.5057739537280382
2005-04-12,0.5057773136021614
2005-04-13,0.5057806854571258
2005-04-14,0.5057503318438342
2005-04-15,0.5057537274477053
2005-04-16,0.5057571349258844
2005-04-17,0.5057605542753498
2005-04-18,0.5057639854930693
2005-04-19,0.5057674285760005
2005-04-20,0.5057708835210907
2005-04-21,0.5057743503252797
2005-04-22,0.5057778289854985
2005-04-23,0.5057853027592322
2005-04-24,0.5057888050126923
2005-04-25,0.5057923191239705
2005-04-26,0.5057958450899587
2005-04-27,0.5057993829075375
2005-04-28,0.5058029325735796
2005-04-29,0.5058064940849454
2005-04-30,0.5058100674384872
2005-05-01,0.5058136526310512
2005-05-02,0.50581724965947
2005-05-03,0.5058208585205665
2005-05-04,0.5058244792111571
2005-05-05,0.5058281117280449
2005-05-06,0.5058317560680295
2005-05-07,0.5058354122278952
2005-05-08,0.5058390802044204
2005-05-09,0.5058427599943703
2005-05-10,0.5058622815310935
2005-05-11,0.505865984421132
2005-05-12,0.5058696991586089
2005-05-13,0.5058734257402473
2005-05-14,0.5058771641627666
2005-05-15,0.5058809144228723
2005-05-16,0.5058846765172625
2005-05-17,0.5058884504426251
2005-05-18,0.5058962160976522
2005-05-19,0.5058959387997669
2005-05-20,0.5058997481501546
2005-05-21,0.5059035693177183
2005-05-22,0.5059074022991004
2005-05-23,0.5059112470909305
2005-05-24,0.5059151036898322
2005-05-25,0.5059189720924167
2005-05-26,0.5059228522952874
2005-05-27,0.5059384889794006
2005-05-28,0.5059543269264904
2005-05-29,0.505962219656728
2005-05-30,0.5059741016310161
2005-05-31,0.5059818246193486
2005-06-01,0.5059892693873879
2005-06-02,0.5059884825307311
2005-06-03,0.5058611276023322
2005-06-04,0.5058808250993471
2005-06-05,0.5059162377921945
2005-06-06,0.5061765296897144
2005-06-07,0.5062269553459295
2005-06-08,0.50626576772345
2005-06-09,0.5063172786544331
2005-06-10,0.5063245734927688
2005-06-11,0.5063364529764277
2005-06-12,0.506332184617183
2005-06-13,0.5063432730725035
2005-06-14,0.50635894454633
2005-06-15,0.5064026643496424
2005-06-16,0.5064264807191099
2005-06-17,0.5064223757796246
2005-06-18,0.5064224509817452
2005-06-19,0.5064384838359858
2005-06-20,0.5064503611635198
2005-06-21,0.5064741280034344
2005-06-22,0.5065095703371122
2005-06-23,0.5065412672469005
2005-06-24,0.5065647401917094
2005-06-25,0.5065729214156113
2005-06-26,0.5065811154233388
2005-06-27,0.5065232922447778
2005-06-28,0.5066217292337164
2005-06-29,0.5066369053413627
2005-06-30,0.5067081611239876
2005-07-01,0.5067439575498197
2005-07-02,0.5067639595272018
2005-07-03,0.5067681725359003
2005-07-04,0.5067802985391557
2005-07-05,0.5068634061311996
2005-07-06,0.5068906799467728
2005-07-07,0.5069342972827049
2005-07-08,0.5069663029665896
2005-07-09,0.5069705880398581
2005-07-10,0.5069827775988287
2005-07-11,0.507014591543886
2005-07-12,0.5070583566560928
2005-07-13,0.5071995261444127
2005-07-14,0.5076788573685751
2005-07-15,0.5077576391520132
2005-07-16,0.5077660386315501
2005-07-17,0.5077899255688754
2005-07-18,0.5079002537405122
2005-07-19,0.508002813537397
2005-07-20,0.5080306375075189
2005-07-21,0.5080586010444111
2005-07-22,0.5080982200672407
2005-07-23,0.5081145638836587
2005-07-24,0.5081149699270502
2005-07-25,0.5081661310749935
2005-07-26,0.5081975523013943
2005-07-27,0.5082292429922727
2005-07-28,0.5082283998488711
2005-07-29,0.5082116355984535
2005-07-30,0.5082238967457035
2005-07-31,0.5082402231071761
2005-08-01,0.508240103874264
2005-08-02,0.5082914519146334
2005-08-03,0.5083233525363366
2005-08-04,0.5084528612796942
2005-08-05,0.5084727543011212
2005-08-06,0.5084775496407884
2005-08-07,0.5084941008614928
2005-08-08,0.5085652983564876
2005-08-09,0.5085735089367321
2005-08-10,0.5085937406553347
2005-08-11,0.5086220808323308
2005-08-12,0.5086222444909555
2005-08-13,0.5086309307215043
2005-08-14,0.5086355879049357
2005-08-15,0.5087339125465696
2005-08-16,0.5087490661333675
2005-08-17,0.5087928230874804
2005-08-18,0.5088127392694736
2005-08-19,0.5088049208306328
2005-08-20,0.5088137172240218
2005-08-21,0.5088145841366174
2005-08-22,0.508835125557632
2005-08-23,0.5088675307106654
2005-08-24,0.5089074694575697
2005-08-25,0.5089397566416801
2005-08-26,0.508975671157946
2005-08-27,0.5090120238176009
2005-08-28,0.5090284635567565
2005-08-29,0.5090684523337652
2005-08-30,0.5091228792570411
2005-08-31,0.5091381957499257
2005-09-01,0.5091627673339819
2005-09-02,0.5091833137283064
2005-09-03,0.5092001275880894
2005-09-04,0.5092052771917945
2005-09-05,0.5092454856981204
2005-09-06,0.509273732751979
2005-09-07,0.5094453411489658
2005-09-08,0.5095975256404097
2005-09-09,0.5096296439020594
2005-09-10,0.5096466932465035
2005-09-11,0.5096676458756516
2005-09-12,0.5097192267657801
2005-09-13,0.5097316734737264
2005-09-14,0.5097795417788907
2005-09-15,0.5098277276198968
2005-09-16,0.5098405293398374
2005-09-17,0.5098459005500288
2005-09-18,0.50986681282175
2005-09-19,0.509934450512104
2005-09-20,0.5099594286477172
2005-09-21,0.5099650337095359
2005-09-22,0.5099706595002275
2005-09-23,0.5099763060134386
2005-09-24,0.5099819732427924
2005-09-25,0.5099876611818945
2005-09-26,0.5099933698243255
2005-09-27,0.5099990991636476
2005-09-28,0.5099764450957182
2005-09-29,0.5099822162874431
2005-09-30,0.5099880080766663
2005-10-01,0.5099938204568716
2005-10-02,0.5099996534215219
2005-10-03,0.5100055069640584
2005-10-04,0.5100113810779018
2005-10-05,0.5100172757564546
2005-10-06,0.5100231909930962
2005-10-07,0.5100291267811856
2005-10-08,0.5100350831140623
2005-10-09,0.5100410599850461
2005-10-10,0.5100470573874325
2005-10-11,0.5100530753145005
2005-10-12,0.5100591137595071
2005-10-13,0.510065172715688
2005-10-14,0.5100712521762595
2005-10-15,0.5100733187755596
2005-10-16,0.510079439308591
2005-10-17,0.5100855803142298
2005-10-18,0.5100917417856103
2005-10-19,0.5100979237158486
2005-10-20,0.5101041260980393
2005-10-21,0.5101103489252549
2005-10-22,0.5101165921905497
2005-10-23,0.5101228558869582
2005-10-24,0.510129140007494
2005-10-25,0.5101354445451468
2005-10-26,0.5101417694928925
2005-10-27,0.5101481148436804
2005-10-28,0.5101544805904457
2005-10-29,0.5101608667260981
2005-10-30,0.5101672732435313
2005-10-31,0.5101737001356158
2005-11-01,0.510191598656285
2005-11-02,0.5101980656267338
2005-11-03,0.510204552981201
2005-11-04,0.5102110607124732
2005-11-05,0.5102175888133148
2005-11-06,0.5102241372764732
2005-11-07,0.5102307060946736
2005-11-08,0.5102372952606224
2005-11-09,0.5102439047670042
2005-11-10,0.5102505346064862
2005-11-11,0.5102571847717117
2005-11-12,0.5102638552553088
2005-11-13,0.5102705460498816
2005-11-14,0.5102772571480162
2005-11-15,0.5102839885422782
2005-11-16,0.5102907402252128
2005-11-17,0.5102975121893473
2005-11-18,0.5103043044271856
2005-11-19,0.5103111169312162
2005-11-20,0.5103179496939028
2005-11-21,0.5103248027076932
2005-11-22,0.5103316759650124
2005-11-23,0.5103385694582696
2005-11-24,0.5103454831798488
2005-11-25,0.510352417122118
2005-11-26,0.510359371277426
2005-11-27,0.5103663456380992
2005-11-28,0.5103733401964452
2005-11-29,0.5103803549447519
2005-11-30,0.5103873898752883
2005-12-01,0.5103944449803026
2005-12-02,0.5104015202520238
2005-12-03,0.5104086156826629
2005-12-04,0.5104157312644083
2005-12-05,0.5104304300167102
2005-12-06,0.5104375853678147
2005-12-07,0.510444760866778
2005-12-08,0.5104519565057054
2005-12-09,0.5104591722766871
2005-12-10,0.5104664081717908
2005-12-11,0.5104736641830651
2005-12-12,0.5104809403025405
2005-12-13,0.5104882365222264
2005-12-14,0.5104994146364842
2005-12-15,0.5105067508268045
2005-12-16,0.5105141071037779
2005-12-17,0.5105214834593345
2005-12-18,0.5105288798853845
2005-12-19,0.5105362963738234
2005-12-20,0.5105437329165209
2005-12-21,0.5105511895053322
2005-12-22,0.5105586661320879
2005-12-23,0.5105661627886061
2005-12-24,0.5105736794666813
2005-12-25,0.5105812161580876
2005-12-26,0.5105887728545839
2005-12-27,0.5105963495479073
2005-12-28,0.5106039462297752
2005-12-29,0.510611562891888
2005-12-30,0.5106191995259253
2005-12-31,0.5106345722289367
2006-01-01,0.5106422483535557
2006-01-02,0.5106499444460666
2006-01-03,0.5106576604980706
2006-01-04,0.5106653965011492
2006-01-05,0.5106731524468635
2006-01-06,0.5106809283267554
2006-01-07,0.510688724132351
2006-01-08,0.5106965398551528
2006-01-09,0.5107003508044976
2006-01-10,0.5107082064377141
2006-01-11,0.5107160819512481
2006-01-12,0.5107239773365305
2006-01-13,0.5107318925849732
2006-01-14,0.5107398276879663
2006-01-15,0.5107477826368819
2006-01-16,0.510755757423076
2006-01-17,0.5107618868355417
2006-01-18,0.5107882605689491
2006-01-19,0.5108167736445308
2006-01-20,0.5108783415892264
2006-01-21,0.5108773371756614
2006-01-22,0.5109039603312644
2006-01-23,0.5109809225512617
2006-01-24,0.511045301343616
2006-01-25,0.511167099717189
2006-01-26,0.511212580147413
2006-01-27,0.511238519282065
2006-01-28,0.511269721683052
2006-01-29,0.511297103044711
2006-01-30,0.5113548339153907
2006-01-31,0.5113890206963652
2006-02-01,0.5114272302675731
2006-02-02,0.5114389757465969
2006-02-03,0.5114470876505558
2006-02-04,0.5114743840518868
2006-02-05,0.5115018773445215
2006-02-06,0.5115288453569884
2006-02-07,0.5115551032972768
2006-02-08,0.5115895770026432
2006-02-09,0.5115972599093468
2006-02-10,0.5115892851636843
2006-02-11,0.5116050306649406
2006-02-12,0.511620977446792
2006-02-13,0.5116517048961425
2006-02-14,0.5116629480530241
2006-02-15,0.5116858697354172
2006-02-16,0.5117170064487805
2006-02-17,0.5117007978482483
2006-02-18,0.5116968204885237
2006-02-19,0.5117012459946897
2006-02-20,0.5117213528527581
2006-02-21,0.5117338332951573
2006-02-22,0.5117425118351699
2006-02-23,0.5117816045534918
2006-02-24,0.5118168885199581
2006-02-25,0.5118136092700288
2006-02-26,0.5118143582207936
2006-02-27,0.5118651610819828
2006-02-28,0.5119224908703283
2006-03-01,0.511949277132671
2006-03-02,0.5119653747004412
2006-03-03,0.5119849332502452
2006-03-04,0.5119936243697527
2006-03-05,0.5120101560076629
2006-03-06,0.5120265199446589
2006-03-07,0.5120352739981858
2006-03-08,0.5120553045526427
2006-03-09,0.512082981056507
2006-03-10,0.5120872272407748
2006-03-11,0.5121000658832434
2006-03-12,0.5121165488215186
2006-03-13,0.5121523011951553
2006-03-14,0.5121676812655467
2006-03-15,0.5121874600041315
2006-03-16,0.5122226853798679
2006-03-17,0.5122583057355522
2006-03-18,0.5122592822372797
2006-03-19,0.5122798967871183
2006-03-20,0.5122839573532116
2006-03-21,0.512280233853591
2006-03-22,0.5123296252651736
2006-03-23,0.5123419315289736
2006-03-24,0.5123726997164714
2006-03-25,0.5123932290141852
2006-03-26,0.5124443931984224
2006-03-27,0.5124569645454411
2006-03-28,0.5124531843305992
2006-03-29,0.5124290668822302
2006-03-30,0.5124289449129388
2006-03-31,0.5124334200637995
2006-04-01,0.512442103376793
2006-04-02,0.5124625909327382
2006-04-03,0.5124944901785782
2006-04-04,0.5125229972462336
2006-04-05,0.5126953523906145
2006-04-06,0.5127687957525595
2006-04-07,0.5127967290125691
2006-04-08,0.5128248777367305
2006-04-09,0.5128265071792565
2006-04-10,0.5128353418951135
2006-04-11,0.5128753180646214
2006-04-12,0.5128804029012004
2006-04-13,0.5128968767862031
2006-04-14,0.5129103850329303
2006-04-15,0.5129390672180293
2006-04-16,0.512940852603739
2006-04-17,0.5129464486388288
2006-04-18,0.5129598427152757
2006-04-19,0.5129875961158465
2006-04-20,0.5130801101123272
2006-04-21,0.5130889603586938
2006-04-22,0.513098442740675
2006-04-23,0.5131121377694816
2006-04-24,0.5131097051190909
2006-04-25,0.5131226291748308
2006-04-26,0.5131433408877375
2006-04-27,0.5131720420008276
2006-04-28,0.5131854346832156
2006-04-29,0.5131914935961118
2006-04-30,0.513201560371495
2006-05-01,0.5131917271018906
2006-05-02,0.5132278826707467
2006-05-03,0.5132829409736996
2006-05-04,0.513293093314393
2006-05-05,0.5133372599342325
2006-05-06,0.5133587839727027
2006-05-07,0.513376552992733
2006-05-08,0.5133998148445514
2006-05-09,0.5134318864977448
2006-05-10,0.513468371294567
2006-05-11,0.5134784638734411
2006-05-12,0.5134919330243893
2006-05-13,0.513528681478186
2006-05-14,0.5135465915138392
2006-05-15,0.5135603320847756
2006-05-16,0.5135740942900736
2006-05-17,0.5135838978531914
2006-05-18,0.5136054527725753
2006-05-19,0.5136197015040029
2006-05-20,0.5136302041532437
2006-05-21,0.5136482662316851
2006-05-22,0.5136623705233798
2006-05-23,0.5136727294685599
2006-05-24,0.5136979666098741
2006-05-25,0.5137123482826418
2006-05-26,0.51372675237444
2006-05-27,0.5137374131633573
2006-05-28,0.5137441186538467
2006-05-29,0.5137548256655927
2006-05-30,0.5137536218536225
2006-05-31,0.5137643752843972
2006-06-01,0.5137937587803355
2006-06-02,0.5138083201068486
2006-06-03,0.5138229037656512
2006-06-04,0.5138337468545371
2006-06-05,0.5138483755164835
2006-06-06,0.5138667886738437
2006-06-07,0.5138776997714427
2006-06-08,0.513899703136007
2006-06-09,0.513910659106235
2006-06-10,0.5139216380434085
2006-06-11,0.5139364003298323
2006-06-12,0.5139434490384577
2006-06-13,0.5139620160603287
2006-06-14,0.5139691105152312
2006-06-15,0.5139839625156846
2006-06-16,0.5139906701757373
2006-06-17,0.5140055667062463
2006-06-18,0.5140280010091177
2006-06-19,0.5140500213070713
2006-06-20,0.5140762526293524
2006-06-21,0.5140912350541191
2006-06-22,0.5141024838392886
2006-06-23,0.5141097817767618
2006-06-24,0.5141171029684632
2006-06-25,0.5141244473902328
2006-06-26,0.5141357881581919
2006-06-27,0.5141546604042864
2006-06-28,0.5141773078121288
2006-06-29,0.5141962223443838
2006-06-30,0.5141869134274943
2006-07-01,0.5141983662693702
2006-07-02,0.514213594055086
2006-07-03,0.5142250921225477
2006-07-04,0.5142286702499937
2006-07-05,0.5142435253072745
2006-07-06,0.5142546509535401
2006-07-07,0.5142657986646516
2006-07-08,0.5142774093058514
2006-07-09,0.5142890426163296
2006-07-10,0.5143004778048106
2006-07-11,0.514307965610962
2006-07-12,0.5143194456210494
2006-07-13,0.5143111024871845
2006-07-14,0.5143069744925266
2006-07-15,0.5143187442213638
2006-07-16,0.5143265682095935
2006-07-17,0.5143381617530041
2006-07-18,0.5143574914610558
2006-07-19,0.5143801441966936
2006-07-20,0.5144180177664283
2006-07-21,0.5144519382938807
2006-07-22,0.5144711227439115
2006-07-23,0.5144865844919763
2006-07-24,0.514498324852205
2006-07-25,0.5145177959283393
2006-07-26,0.5145295800577364
2006-07-27,0.5145371965718697
2006-07-28,0.5145452839075781
2006-07-29,0.5145608757289057
2006-07-30,0.5145767134706233
2006-07-31,0.5146075324514736
2006-08-01,0.5146308907509488
2006-08-02,0.5146388624662429
2006-08-03,0.51468446504742
2006-08-04,0.5146728856218268
2006-08-05,0.51468466030885
2006-08-06,0.5146969094361723
2006-08-07,0.5147271826493212
2006-08-08,0.5147576980815661
2006-08-09,0.5147774802859605
2006-08-10,0.5147891314252369
2006-08-11,0.5147814513148762
2006-08-12,0.51478194665644
2006-08-13,0.5147903876910255
2006-08-14,0.514802812227257
2006-08-15,0.5148145752565276
2006-08-16,0.514815163320557
2006-08-17,0.5148388500077558
2006-08-18,0.5148511342349068
2006-08-19,0.5148636689940055
2006-08-20,0.5148683073439414
2006-08-21,0.5148806580573587
2006-08-22,0.5148969894680315
2006-08-23,0.5149236124250326
2006-08-24,0.5149392955773985
2006-08-25,0.5149545391025562
2006-08-26,0.514963037500153
2006-08-27,0.5149794724638238
2006-08-28,0.5149880149419308
2006-08-29,0.5150117146016353
2006-08-30,0.5150345091793912
2006-08-31,0.515043346235144
2006-09-01,0.5150633791025668
2006-09-02,0.5150792448548518
2006-09-03,0.5150995494114144
2006-09-04,0.5150966090476586
2006-09-05,0.5151130016034874
2006-09-06,0.5151259251526252
2006-09-07,0.5151386383461151
2006-09-08,0.5151516058030052
2006-09-09,0.5151645952813824
2006-09-10,0.5151776067656796
2006-09-11,0.5151906402403135
2006-09-12,0.515191369746915
2006-09-13,0.5152044472737421
2006-09-14,0.515224984955423
2006-09-15,0.5152381055853759
2006-09-16,0.5152549664407402
2006-09-17,0.5152681304992808
2006-09-18,0.5152808476430573
2006-09-19,0.5152940550639602
2006-09-20,0.5153110010623907
2006-09-21,0.5153203004777475
2006-09-22,0.5153335732014304
2006-09-23,0.5153468677190901
2006-09-24,0.5153601840148574
2006-09-25,0.515373522072836
2006-09-26,0.5153829314735033
2006-09-27,0.5153963131749205
2006-09-28,0.5154240986358013
2006-09-29,0.5154375219212574
2006-09-30,0.5154507301395425
2006-10-01,0.5154679089609913
2006-10-02,0.5154772105273647
2006-10-03,0.5154907199926037
2006-10-04,0.5154647674517071
2006-10-05,0.5154783218755874
2006-10-06,0.5154918977998812
2006-10-07,0.515505495208445
2006-10-08,0.515519114085111
2006-10-09,0.5155288072570793
2006-10-10,0.5155461781300259
2006-10-11,0.5155598611096418
2006-10-12,0.5155735654915411
2006-10-13,0.5155872912594541
2006-10-14,0.5156010383970911
2006-10-15,0.5156148068881441
2006-10-16,0.5156285967162834
2006-10-17,0.5156498203853589
2006-10-18,0.5156636521039094
2006-10-19,0.5157059454189578
2006-10-20,0.5157235201418557
2006-10-21,0.5157408746266043
2006-10-22,0.5157547867824434
2006-10-23,0.5157724233107306
2006-10-24,0.5157863777529761
2006-10-25,0.5158001118893172
2006-10-26,0.5158141087455107
2006-10-27,0.5158281268812192
2006-10-28,0.5158421662798307
2006-10-29,0.5158562269247116
2006-10-30,0.5158703087992063
2006-10-31,0.5158841690919972
2006-11-01,0.5159019926456794
2006-11-02,0.5159161375342216
2006-11-03,0.5159303035946203
2006-11-04,0.5159444908101172
2006-11-05,0.5159586991639408
2006-11-06,0.5159729286392921
2006-11-07,0.5159869349858817
2006-11-08,0.5160012064536285
2006-11-09,0.5160191952884374
2006-11-10,0.5160335084997609
2006-11-11,0.5160478427573917
2006-11-12,0.5160621980444134
2006-11-13,0.5160726341609272
2006-11-14,0.516087031635978
2006-11-15,0.5161122856951831
2006-11-16,0.516122784240169
2006-11-17,0.5161446292215934
2006-11-18,0.5161591085740757
2006-11-19,0.5161736088641107
2006-11-20,0.5161881300746193
2006-11-21,0.5162019304826345
2006-11-22,0.5162164928714201
2006-11-23,0.5162310761264233
2006-11-24,0.5162456802304868
2006-11-25,0.5162639946880206
2006-11-26,0.5162786400504764
2006-11-27,0.5162933062203918
2006-11-28,0.5163079931805332
2006-11-29,0.5163227009136426
2006-11-30,0.5163334927931331
2006-12-01,0.5163482422050842
2006-12-02,0.5163666990292074
2006-12-03,0.5163814894521956
2006-12-04,0.5163963005606246
2006-12-05,0.5164111323371274
2006-12-06,0.516429669818434
2006-12-07,0.5164445424849091
2006-12-08,0.5164594357772296
2006-12-09,0.5164743496779522
2006-12-10,0.5164892841696124
2006-12-11,0.5165042392347308
2006-12-12,0.5165228974504092
2006-12-13,0.5165378932127835
2006-12-14,0.5165489756526164
2006-12-15,0.516564012647817
2006-12-16,0.5165790701278229
2006-12-17,0.5165941480750469
2006-12-18,0.5166087406898006
2006-12-19,0.5166238590974482
2006-12-20,0.5166389979174912
2006-12-21,0.516654157132266
2006-12-22,0.5166693367240901
2006-12-23,0.5166882146525619
2006-12-24,0.5167034345425138
2006-12-25,0.5167260289196087
2006-12-26,0.5167412886518032
2006-12-27,0.5167526375841143
2006-12-28,0.5167084731698602
2006-12-29,0.5167563622255326
2006-12-30,0.516763588037142
2006-12-31,0.5167821110839276
2007-01-01,0.5168011631964206
2007-01-02,0.5168121222271397
2007-01-03,0.5168155012159787
2007-01-04,0.5168265010535154
2007-01-05,0.516849302171861
2007-01-06,0.5168716086668057
2007-01-07,0.5169017852680383
2007-01-08,0.516942213062459
2007-01-09,0.5170269189453174
2007-01-10,0.5172241702879143
2007-01-11,0.5172572425436464
2007-01-12,0.5172586714952931
2007-01-13,0.5172773879026566
2007-01-14,0.517299521534601
2007-01-15,0.5173221974892489
2007-01-16,0.5173401800696031
2007-01-17,0.517373868059302
2007-01-18,0.5173573801057325
2007-01-19,0.517325765494725
2007-01-20,0.5173414849606524
2007-01-21,0.517364538490425
2007-01-22,0.5173716690201382
2007-01-23,0.5173634084548081
2007-01-24,0.5173750274881125
2007-01-25,0.5173934494322008
2007-01-26,0.5174053716230972
2007-01-27,0.5174212319350161
2007-01-28,0.5174368484298248
2007-01-29,0.517448567772036
2007-01-30,0.5174639596362802
2007-01-31,0.5174903254745185
2007-02-01,0.5174945364354844
2007-02-02,0.5175099859010409
2007-02-03,0.5175296350010576
2007-02-04,0.5175529527718655
2007-02-05,0.5175726396546106
2007-02-06,0.5175753583243343
2007-02-07,0.517594816803412
2007-02-08,0.5176252351715122
2007-02-09,0.5176449958574997
2007-02-10,0.5176608625043684
2007-02-11,0.5176806615160108
2007-02-12,0.5177184365554253
2007-02-13,0.5177380028588868
2007-02-14,0.5177578560285983
2007-02-15,0.5177813714760087
2007-02-16,0.5178007243602845
2007-02-17,0.5178206336260686
2007-02-18,0.5178369202667358
2007-02-19,0.5178493159688018
2007-02-20,0.5178653728541518
2007-02-21,0.5179030194745693
2007-02-22,0.517962238566434
2007-02-23,0.5179660736977069
2007-02-24,0.5179824709016906
2007-02-25,0.5179986164192879
2007-02-26,0.5180147814240411
2007-02-27,0.5180382380488929
2007-02-28,0.5180544409914187
2007-03-01,0.5180740257370471
2007-03-02,0.5180866323785347
2007-03-03,0.518103166416618
2007-03-04,0.5181197202794672
2007-03-05,0.5181284807545293
2007-03-06,0.5181632375861835
2007-03-07,0.5181787527500616
2007-03-08,0.5182099080379333
2007-03-09,0.51823018699769
2007-03-10,0.5182468546218316
2007-03-11,0.5182635420068704
2007-03-12,0.518287507633742
2007-03-13,0.518303957822534
2007-03-14,0.5183207032824425
2007-03-15,0.5183410962198255
2007-03-16,0.518361231335299
2007-03-17,0.5183780347351804
2007-03-18,0.5183945807877132
2007-03-19,0.5184111460310893
2007-03-20,0.518427453002969
2007-03-21,0.5184585546562969
2007-03-22,0.518482422955645
2007-03-23,0.5185065867030948
2007-03-24,0.5185196208738049
2007-03-25,0.5185326751355901
2007-03-26,0.5185638585185823
2007-03-27,0.5185766711799517
2007-03-28,0.5186078861124643
2007-03-29,0.5186210159036312
2007-03-30,0.5186380655397406
2007-03-31,0.5186584731719146
2007-04-01,0.5186864164565733
2007-04-02,0.5187252289990898
2007-04-03,0.5187298109167783
2007-04-04,0.5187427733108954
2007-04-05,0.5187635510870148
2007-04-06,0.5187843473356893
2007-04-07,0.5188051620456449
2007-04-08,0.5188223807583673
2007-04-09,0.5188357218805723
2007-04-10,0.5188674334029618
